"IATA_From","IATA_To","Edge_Betweenness"
"CGQ","SZX",2.2618243872446766e-06
"CGQ","CGO",1.0489706514588752e-06
"CGQ","WUH",3.3275880796994135e-06
"CGQ","XIY",3.7261055298969476e-06
"CGQ","TGO",2.0963179731830735e-06
"CGQ","WEH",1.303639772072626e-06
"CGQ","KHN",8.156724458565955e-07
"CGQ","NBS",2.873752885417315e-06
"CGQ","NGB",1.0680956661836778e-06
"CGQ","NKG",3.621857104823765e-06
"CGQ","HFE",1.0110055060308417e-06
"CGQ","TAO",9.023083950004528e-07
"KIJ","FUK",6.827771876916099e-06
"KIJ","NGO",1.0377715376677518e-05
"KIJ","PVG",7.977241609304863e-05
"KIJ","GUM",4.2330193190138315e-06
"KIJ","NRT",0.00012661796520308785
"KIJ","HRB",1.1400468586838993e-05
"KIJ","ICN",0.00010739280336260566
"KIJ","NKM",4.264583361718961e-05
"KIJ","ITM",3.273517378110148e-06
"KIJ","CTS",3.5505575517837717e-06
"ACV","SMF",3.704342183410144e-05
"ACV","SFO",0.00026603513224187064
"ACV","CEC",1.4916331797703017e-07
"ATT","KUK",2.3159921108044738e-07
"ATT","BET",0.00030293176809322514
"OAJ","DCA",3.0098567866862578e-05
"OAJ","ATL",0.00020115645482123918
"OAJ","CLT",7.186202477398805e-05
"DBQ","ORD",0.00030311704746208964
"FDE","OSL",0.00024096768494178403
"FDE","BGO",6.214936252030549e-05
"ATD","HIR",0.000606141455239747
"AKS","HIR",0.0003031170474620896
"BAS","MUA",0.0003031170474620896
"FRE","VAO",9.263968443217895e-08
"FRE","HIR",0.0003030244077776574
"IRA","RNA",1.3895952664826843e-07
"IRA","HIR",0.00030293176809322524
"IRA","NNB",1.3895952664826843e-07
"SCZ","HIR",0.0003031170474620896
"MUA","CHY",0.0003019127315644712
"MUA","HIR",0.0009081005066464343
"MUA","EGM",4.6319842216089477e-07
"MUA","BAS",0.0003019127315644712
"MUA","KGE",0.0003019127315644712
"RNL","HIR",0.0003030244077776574
"RNL","BNY",9.263968443217895e-08
"RUS","HIR",0.0003031170474620896
"VAO","HIR",0.0003031170474620896
"KGE","HIR",0.00030279280856657694
"KGE","MUA",3.242388955126263e-07
"RBV","HIR",0.0003031170474620896
"BUA","RAB",2.428725707135616e-06
"BUA","POM",0.0003006883217549539
"DAU","UNG",2.7791905329653686e-07
"DAU","POM",0.0006057708965020184
"DAU","OPU",0.0003019127315644712
"GUR","MIS",0.0003019127315644712
"GUR","LSA",0.0003019127315644712
"GUR","POM",0.0009087953042796759
"PNP","TFI",0.0003019127315644712
"PNP","LAE",6.484777910252526e-07
"PNP","POM",0.0006054003377642896
"HKN","RAB",2.3515259701088e-06
"HKN","LAE",2.933590007019e-07
"HKN","POM",0.0003004721624912789
"UNG","HGU",4.168785799448053e-07
"UNG","DAU",2.7791905329653686e-07
"UNG","POM",0.00030260752919771265
"KVG","RAB",2.428725707135616e-06
"KVG","POM",0.0003006883217549539
"MDU","POM",0.00030311704746208964
"MAS","MAG",1.3895952664826843e-07
"MAS","RAB",2.3515259701088e-06
"MAS","LAE",2.624791058911737e-07
"MAS","POM",0.000300394962754252
"MXH","HGU",2.7791905329653686e-07
"MXH","POM",0.0003028391284087931
"MIS","GUR",0.00030311704746208964
"TIZ","HGU",2.3159921108044738e-07
"TIZ","POM",0.000302792808566577
"TIZ","MXH",9.263968443217895e-08
"TBG","UNG",2.3159921108044738e-07
"TBG","HGU",2.7791905329653686e-07
"TBG","POM",0.0003026538490399287
"RAB","HKN",2.3742628564666955e-06
"RAB","MAG",2.420582698682785e-06
"RAB","LNV",2.436022646088148e-06
"RAB","KVG",2.436022646088148e-06
"RAB","POM",0.00014051590316521963
"RAB","MAS",2.3742628564666955e-06
"RAB","LAE",2.4823424883042376e-06
"RAB","CNS",0.00017411638895342165
"RAB","BUA",2.436022646088148e-06
"VAI","WWK",0.00030311704746208964
"WBM","POM",0.00030311704746208964
"LLU","JJU",0.00015160484357326087
"LLU","JNN",0.0001515122038888287
"CNP","KEF",0.0005972326057014727
"CNP","OBY",0.0003019127315644712
"CNP","SFJ",1.7690071293063086e-05
"JFR","GOH",0.00010134852167965715
"JFR","UAK",0.00020176852578243252
"JJU","JNN",0.000301820091880039
"JJU","JNS",2.3159921108044738e-07
"JJU","LLU",0.000301820091880039
"JJU","UAK",0.0004542586926131896
"JSU","GOH",0.0001011169224685767
"JSU","SFJ",0.00020200012499351297
"JNN","JJU",1.3895952664826843e-07
"JNN","LLU",9.263968443217895e-08
"JNN","UAK",0.0004543050124554057
"JNS","JJU",2.7791905329653686e-07
"JNS","UAK",0.00030283912840879304
"NAQ","JUV",0.000606048815555315
"NAQ","THU",0.0003019127315644712
"JHS","GOH",0.00010076952365195602
"JHS","SFJ",0.00020159868636097355
"JHS","JAV",7.488374491601131e-07
"JUV","JAV",0.0009087953042796759
"JUV","NAQ",0.000603640183760078
"JQA","JAV",0.000606048815555315
"JQA","UMD",0.0003019127315644712
"CUK","BZE",0.0012116344326884684
"CUK","SPR",0.000603640183760078
"YAA","QBC",9.263968443217895e-08
"YAA","YVR",0.00030302440777765733
"YWM","YFX",0.0006060488155553147
"YWM","YHA",0.0003019127315644712
"YFX","YMH",0.0009087953042796754
"YFX","YWM",0.000603640183760078
"YHA","YWM",0.0003031170474620895
"YRG","YYR",0.0004543050124554056
"YRG","YMN",0.00015104900546666778
"YLE","YZF",0.00030311704746208964
"SUR","YXL",0.00015376107649819936
"SUR","WNN",2.3159921108044738e-07
"SUR","YWP",0.00015039816741375207
"YAX","XKS",1.2351957924290527e-07
"YAX","YXL",0.00030274648872436084
"YAX","YTL",1.3895952664826843e-07
"YAX","XBE",1.6983942145899475e-07
"WNN","SUR",3.859986851340789e-07
"WNN","YXL",0.00030271560882955015
"WNN","KIF",1.3895952664826843e-07
"YNO","YRL",0.00030302440777765733
"YNO","YHP",0.0003019127315644712
"XBE","MSA",2.7791905329653686e-07
"XBE","YAX",1.6983942145899475e-07
"XBE","YTL",2.161592636750842e-07
"XBE","YXL",0.0003026384090925233
"KIF","YXL",0.0003029472080406306
"KIF","WNN",1.6983942145899475e-07
"YOG","YGQ",0.00015123891681975384
"YOG","YLH",0.00015201709016898415
"YHP","YNO",9.263968443217895e-08
"YHP","YRL",0.00030302440777765733
"YKU","YGW",0.0006061934081177197
"YKU","YKQ",4.450021896390467e-06
"YKU","YNC",0.00030121603363001054
"ZTB","ZLT",0.0001303725951759122
"ZTB","YHR",0.0004327189056481889
"ZLT","ZTB",0.0001308723452868835
"ZLT","YIF",0.00017332990990712578
"NTG","WUH",8.772752013420728e-06
"NTG","SHE",1.212418932762757e-05
"NTG","ZUH",9.141775772322061e-07
"NTG","PEK",0.0001841370065641397
"NTG","NAY",3.6520714110999074e-06
"NTG","CKG",6.567515151365421e-06
"NTG","XMN",1.1263750430599352e-05
"NTG","CAN",6.781473578461337e-05
"NTG","CSX",3.1300160253184735e-06
"NTG","DLC",4.263276293717979e-06
"NTG","SZX",5.075511837029602e-06
"APO","EOH",0.0003031170474620895
"TCD","LET",0.0003031170474620895
"YAC","YXL",0.0003029780879354413
"YAC","ZRJ",1.3895952664826843e-07
"YAG","YQT",0.0002976393206622362
"YAG","YQK",6.2173002805702725e-06
"XKS","YAX",1.2351957924290527e-07
"XKS","YTL",1.6983942145899475e-07
"XKS","YXL",0.00030282368846138764
"YKG","YVP",0.0010091765440482904
"YKG","YQC",0.000704427608955288
"YKG","YPJ",0.00015128060467774822
"YAT","YPO",0.0003019127315644712
"YAT","ZKE",0.0006060488155553151
"YBX","YAY",7.02152366640678e-05
"YBX","YYR",0.0003437475071913033
"YBX","YIF",0.00011170127638824354
"YCS","YZS",2.7019907959385524e-07
"YCS","YRT",0.00030277736861917154
"YCS","YBK",1.7755939516167631e-07
"YDP","YYR",0.00030311704746208953
"YER","YXL",0.0003028854482510091
"YER","YTL",2.3159921108044738e-07
"YFA","YMO",0.0012113565136351728
"YFA","ZKE",0.0009051823565868205
"YFH","YPL",0.00010118218953136416
"YFH","YOG",0.00015118796499331608
"YFH","YLH",0.00030086281514090664
"YMN","YSO",0.00015155852373104477
"YMN","YRG",0.00015165116341547694
"YMN","YHO",1.852793688643579e-07
"YGT","YIO",0.00015104900546666778
"YGT","YUX",1.852793688643579e-07
"YGT","YFB",0.0004543050124554054
"YGW","YKU",0.0006029742685459341
"YGW","YUL",0.0015005714573291537
"YGW","YUY",1.6481041001839071e-06
"YGW","YSK",0.00030083553436934175
"YGW","YUD",0.00029844818282065546
"YGW","YGL",2.530365689642708e-06
"YGX","YWG",0.0003016920506019131
"YGX","YTH",1.4249968601764098e-06
"YGZ","YRB",0.00030311704746208964
"YQC","YKG",0.0007072792524312247
"YQC","YWB",0.0004031633551818842
"YNS","YMT",0.00030161165259006664
"YNS","YKQ",1.505394872022908e-06
"YHO","YSO",0.0003029317680932252
"YHO","YMN",1.852793688643579e-07
"YHR","ZTB",0.00043101483963959837
"YHR","YZV",0.0010991521018702186
"YHR","YIF",0.00036656223803494377
"YHR","YNA",1.2351957924290525e-06
"YIK","AKV",0.0005040772612039478
"YIK","YZG",0.00020087826721074996
"AKV","YIK",0.0005021116410893887
"AKV","YPX",0.0008065458308750122
"YKQ","YKU",4.9876582947560695e-06
"YKQ","ZEM",0.00030242415013006753
"YKQ","YVO",0.0003077146964021828
"YKQ","YMT",0.00030266786394140025
"YKQ","YMO",2.2270018966907697e-05
"YKQ","YNS",1.8627995766374443e-06
"YPJ","YTQ",2.6247910589117373e-07
"YPJ","YKG",5.403981591877105e-07
"YPJ","YVP",0.0003026538490399287
"YLC","YFB",0.0003031170474620894
"YLH","YQT",0.0007536655207137705
"YLH","YWP",2.0998328471293894e-06
"YSG","YZF",0.00030311704746208964
"XGR","YVP",0.00030311704746208964
"YMH","YAY",0.0012113565136351717
"YMH","YFX",0.0009051823565868205
"YMT","YUL",0.0009053112888111235
"YMT","YKQ",0.0003004480478846153
"YMT","YNS",0.000300049931987834
"YUD","YGW",0.00029958919493391196
"YUD","YPH",5.455790825342676e-06
"YUD","YSK",1.077197195129471e-06
"YNC","YKU",0.00030269322090581234
"YNC","ZEM",1.0028245839783371e-06
"YPH","YVP",0.0003061781024448605
"YPH","YUD",5.3616071461699605e-06
"YPH","YPX",1.0190365287539684e-06
"YPM","YXL",0.00018014284093021256
"YPM","YNO",0.000603640183760078
"YPM","YRL",0.000427385121586536
"YPO","YAT",0.00030311704746208975
"YPW","YVR",0.00030311704746208953
"YQD","YWG",0.0003029317680932252
"YQD","YFO",1.852793688643579e-07
"YRA","YZF",0.00030311704746208964
"YRL","YWG",0.0020062064073589603
"YRL","YPM",0.0009016041487756276
"YRL","YHD",0.00012558230213239056
"YRL","KEW",0.0003007508755222176
"YRL","YXL",7.979012633937246e-05
"YRL","ZSJ",0.00021297030535126564
"YRL","YVZ",0.00030177377203782297
"YSK","YGW",0.00030200897037214937
"YSK","YUD",1.1080770899401973e-06
"YTL","XKS",1.6983942145899475e-07
"YTL","YAX",1.3895952664826843e-07
"YTL","XBE",2.161592636750842e-07
"YTL","YXL",0.00030270016888214474
"YTL","YER",2.3159921108044738e-07
"YVZ","ZSJ",0.00030320968714652157
"YWP","YPL",9.953783513269352e-05
"YWP","YFH",6.330378436198895e-07
"YWP","YXL",3.4045084028825765e-06
"YWP","YLH",2.7791905329653686e-07
"YWP","YQT",0.0004495703083137715
"YXN","YEK",1.3895952664826843e-07
"YXN","YRT",0.0003029780879354413
"YZG","YIK",0.00020163957142769416
"YZG","YWB",0.00010240387287871729
"ZBF","YUL",0.0003031170474620894
"ZEM","YKQ",0.0003033555946495023
"ZEM","YNC",1.2756959621615822e-06
"ZKE","YAT",0.000603640183760078
"ZKE","YFA",0.0009087953042796762
"MSA","YXL",0.00030270016888214474
"MSA","ZPB",1.852793688643579e-07
"MSA","ZRJ",2.3159921108044738e-07
"MSA","XBE",2.7791905329653686e-07
"ZMT","YVR",0.00030311704746208953
"ZPB","MSA",1.852793688643579e-07
"ZPB","YXL",0.0003029317680932252
"ZRJ","MSA",2.3159921108044738e-07
"ZRJ","YXL",0.000302839128408793
"ZRJ","YAC",1.3895952664826843e-07
"ZSJ","YPM",5.427913510355419e-06
"ZSJ","KEW",1.2081758844696672e-06
"ZSJ","YRL",0.0006034116725384785
"ZUM","YWK",0.00024320407866968655
"ZUM","YYR",5.99129687924031e-05
"BLJ","MRS",6.698407362818944e-05
"BLJ","ALG",8.88443373497279e-05
"BLJ","ORY",7.74662615115497e-05
"BLJ","LYS",6.982237497262257e-05
"CBH","ALG",0.0002322653278801246
"CBH","TIN",9.263968443217895e-08
"CBH","ORN",7.075907989753275e-05
"BMW","TMR",0.00013654992186937513
"BMW","AZR",0.00016664432532974125
"ELU","ALG",0.0003031170474620895
"KMS","ACC",0.00030302440777765733
"KMS","TML",9.263968443217895e-08
"HDF","FRA",0.00015125874361356372
"HDF","ZRH",5.66823280273884e-05
"HDF","WAW",1.8713655439713485e-05
"HDF","CGN",8.929170221171511e-06
"HDF","DUS",2.9011008760043083e-05
"HDF","BRN",2.1720701116735555e-06
"HDF","VIE",2.7057208324052137e-05
"HDF","STR",9.1096265765366e-06
"HDF","DTM",3.1612013450751293e-06
"DSA","RHO",1.0478336282707644e-05
"DSA","GRO",4.960209747313997e-06
"DSA","IBZ",1.255253851399686e-05
"DSA","AGP",2.543992825170484e-05
"DSA","MAH",7.453165707465404e-06
"DSA","REU",1.576566833109349e-06
"DSA","NBE",5.198647659520629e-06
"DSA","AYT",1.1683286811075566e-05
"DSA","SSH",1.6153075787814995e-05
"DSA","FAO",7.83872667834023e-06
"DSA","GDN",5.2073687455223245e-06
"DSA","PMI",1.798405311575448e-05
"DSA","ACE",6.442182313499892e-06
"DSA","TFS",8.544897206823794e-06
"DSA","POZ",3.350439821813414e-06
"DSA","WAW",8.6332537639939e-05
"DSA","WRO",2.863215127546827e-06
"DSA","LPA",1.102676146255533e-05
"DSA","PFO",4.168562641240798e-06
"DSA","KGS",7.794415876445472e-06
"DSA","JER",7.5161907862989505e-06
"DSA","CFU",9.677042094561698e-06
"DSA","DLM",7.5269212465794824e-06
"DSA","VNO",9.198729039437424e-06
"DSA","KTW",3.4435193004003906e-06
"DSA","ALC",1.4643083975088304e-05
"CAL","GLA",0.0003031170474620894
"EOI","KOI",0.0003031170474620894
"NRL","KOI",0.000302885448251009
"NRL","EOI",1.3895952664826843e-07
"NRL","PPW",1.3895952664826843e-07
"PPW","KOI",0.000302885448251009
"PPW","WRY",1.3895952664826843e-07
"PPW","NRL",1.852793688643579e-07
"SOY","KOI",0.0003030244077776573
"SOY","NDY",9.263968443217895e-08
"NDY","SOY",9.263968443217895e-08
"NDY","KOI",0.0003030244077776573
"WRY","KOI",0.0003029780879354412
"WRY","PPW",1.3895952664826843e-07
"LEQ","ISC",0.0003031170474620896
"BRR","GLA",0.0003031170474620894
"CFN","GLA",9.576071226078198e-05
"CFN","DUB",0.00020735633520130753
"LKN","RET",1.3895952664826843e-07
"LKN","BOO",0.0003029317680932251
"LKN","SVJ",1.3895952664826843e-07
"OSY","TRD",0.0002951522657372473
"OSY","MJF",7.825822198193945e-06
"OSY","RVK",2.0071931626972104e-07
"MQN","TRD",3.32665702235185e-05
"MQN","OSL",0.00026835577229915157
"MQN","BOO",1.1874499860527277e-06
"MQN","MJF",1.4204751612934105e-07
"MQN","RVK",8.953269792466315e-06
"RVK","TRD",0.0002889836145089042
"RVK","BNN",7.035836581781913e-06
"RVK","OSY",1.5439947405363156e-07
"RVK","SSJ",7.0929643871817565e-06
"RET","BOO",0.0003029780879354412
"RET","LKN",1.3895952664826843e-07
"SDN","SOG",3.322422948232735e-07
"SDN","OSL",0.00030278480516726625
"SOG","HOV",1.6983942145899475e-07
"SOG","OSL",0.00024081328546773041
"SOG","BGO",6.228088549885905e-05
"SOG","SDN",5.161120922583431e-07
"SVJ","BOO",0.0003029780879354412
"SVJ","LKN",1.852793688643579e-07
"SOJ","HFT",5.095182643769842e-07
"SOJ","TOS",0.00030260752919771244
"VAW","VDS",7.000878297580868e-06
"VAW","KKN",0.00031194558751418004
"VAW","BJF",1.7094378409911346e-05
"BZG","GRO",1.0266871721070243e-05
"BZG","STN",1.8351235937405078e-05
"BZG","BHX",5.31522223142039e-05
"BZG","NRN",5.684597738883366e-06
"BZG","DUB",0.00011459656874548739
"BZG","PIK",2.0196517836128982e-06
"BZG","WAW",9.930896083471482e-05
"LCJ","RYG",4.374118110495361e-06
"LCJ","DUB",0.00014297176269086802
"LCJ","STN",1.817164616759566e-05
"LCJ","BGY",2.3855477102290402e-05
"LCJ","EDI",5.694450481585236e-05
"LCJ","BRS",2.611465889053472e-05
"LCJ","EMA",1.636464096496454e-05
"LCJ","LPL",1.4571593505681748e-05
"OSD","ARN",0.00030311704746208953
"KSD","ALC",0.00024295725576422466
"KSD","GRO",6.018677396018901e-05
"AGH","ARN",0.00021943567736607144
"AGH","BMA",1.917684703754226e-06
"AGH","ALC",8.034970456914825e-05
"AGH","VBY",2.6543498315378043e-06
"HMV","VHM",0.0003031170474620894
"SHC","GDQ",3.242388955126263e-07
"SHC","ADD",0.00030274648872436084
"SHC","MQX",2.7791905329653686e-07
"MQP","JNB",0.00026338678985600916
"MQP","CPT",3.193207145588428e-05
"MQP","LVI",3.535747955828163e-07
"MQP","DUR",7.659226623547826e-06
"CIP","LUN",0.0003031170474620895
"SLI","LUN",0.0002833009361017813
"SLI","NLA",1.981611136030836e-05
"BMD","TNR",0.0003031170474620896
"CBT","VPE",2.7791905329653686e-07
"CBT","LAD",0.000302839128408793
"VPE","NOV",2.7791905329653686e-07
"VPE","SVP",2.7791905329653686e-07
"VPE","LAD",0.00030235310747696206
"VPE","SPP",2.7791905329653686e-07
"VPE","CBT",2.7791905329653686e-07
"VPE","SDD",5.786606162630642e-07
"VPY","MPM",0.00030311704746208964
"LUD","OMD",0.00030209801093333556
"GMZ","TFN",0.00030311704746208953
"OXB","CMN",9.74697907781067e-05
"OXB","DKR",4.21945511857398e-05
"OXB","RAI",8.922379041860262e-06
"OXB","LIS",0.00015507126143592278
"VIL","AGA",5.3170313396215765e-05
"VIL","CMN",0.0001749695518423412
"VIL","LPA",7.497718222353255e-05
"ESU","CRL",2.5124923927640984e-05
"ESU","MRS",0.0001441975112333161
"ESU","ORY",0.00013386241476497947
"EUN","AGA",5.3170313396215765e-05
"EUN","CMN",0.0001749695518423412
"EUN","LPA",7.497718222353255e-05
"NDR","BCN",2.2773896748553784e-05
"NDR","HHN",3.7426702458816937e-06
"NDR","AMS",7.001525519225399e-05
"NDR","MRS",8.022337262639034e-06
"NDR","MAD",3.9326071024263005e-05
"NDR","BRU",1.783968432146429e-05
"NDR","MPL",1.958773835434016e-06
"NDR","CRL",3.295118133668987e-06
"NDR","CMN",1.0426027942509436e-05
"NDR","FRA",0.00010200247645655543
"NDR","BVA",2.416822757367118e-06
"NDR","CGN",5.4105743541336206e-06
"NDR","DUS",1.861448385829102e-05
"NDR","PMI",8.772867602644091e-06
"RAI","OXB",8.647556456065966e-06
"RAI","VXE",2.515171002228945e-06
"RAI","LIS",0.00010101908906286478
"RAI","CDG",0.0004982057575035187
"RAI","SFL",0.0003019127315644712
"RAI","TMS",1.3782256024610291e-05
"RAI","SID",1.3379349552755271e-05
"RAI","BVC",3.1293193034698806e-06
"RAI","MMO",0.0003019127315644712
"RAI","CMN",6.281086970063413e-05
"RAI","BOS",0.00019025310717757444
"RAI","BJL",8.072979773214964e-06
"RAI","DKR",2.5265353103253586e-05
"RAI","LPA",4.365158814420445e-05
"RAI","FOR",3.0148984273758963e-05
"SFL","RAI",0.00030311704746208964
"GDE","JIJ",0.00030311704746208953
"ABK","JIJ",0.00030311704746208953
"BSA","GLK",1.0212846180268679e-06
"BSA","BBO",0.0003024400736712025
"MGQ","HGA",2.9776090437789874e-05
"MGQ","BBO",1.8649027121980535e-05
"MGQ","NBO",0.0002756006808352015
"MGQ","WJR",0.00022722765448822052
"MGQ","JIB",3.792463914689053e-05
"GLK","BBO",0.00026724030084543236
"GLK","WJR",9.216875554758609e-05
"GLK","BSA",2.2117820031641625e-05
"GLK","MGQ",1.9186675424279107e-05
"ATZ","KWI",4.2210403270619695e-05
"ATZ","CAI",0.000115530014821207
"ATZ","RUH",6.555276434754782e-05
"ATZ","JED",6.233454827284087e-05
"ATZ","SHJ",1.763566638881665e-05
"ASV","WIL",0.00030311704746208953
"LKG","WIL",0.0003039971244641952
"MYD","LAU",0.00023005426010687545
"MYD","WIL",5.1887159081278905e-05
"MYD","NBO",0.0006044739409199676
"NYK","MRE",0.00015160484357326087
"NYK","UAS",0.00015155852373104477
"SRX","TIP",0.0003031170474620896
"TOB","HBE",7.944016006206538e-05
"TOB","TIP",0.00022367688740002411
"LAQ","HBE",3.9624886714099924e-05
"LAQ","TIP",9.0820750940028e-05
"LAQ","TUN",0.00017271055516970165
"UYL","KRT",0.00030311704746208953
"PZU","CAI",0.00017031448815551763
"PZU","JED",0.00011028539092331574
"PZU","KRT",2.2517168383256138e-05
"RUA","EBB",0.00030311704746208953
"DIU","PBD",0.0006049371393421286
"GSM","THR",4.693985939847072e-05
"GSM","MHD",4.043889979027154e-06
"GSM","DXB",0.0004876870948030157
"GSM","SYZ",3.09080708455521e-06
"GSM","KIH",2.4484468767768527e-05
"ABR","MSP",0.0003031170474620895
"ABY","ATL",0.00030311704746208964
"AHN","BNA",0.0003031170474620895
"ALO","ORD",0.00030311704746208964
"ALW","SEA",0.0003031170474620894
"APN","MSP",0.00012023327699981603
"APN","DTW",0.00018288377046227347
"ATY","PIR",3.338497116071917e-06
"ATY","MSP",0.00030065191736464495
"BFD","JHW",9.263968443217895e-08
"BFD","CLE",0.00030302440777765744
"BFF","AIA",1.3895952664826843e-07
"BFF","DEN",0.00045394359260463604
"BKW","IAD",0.00030311704746208937
"BQK","ATL",0.00030311704746208964
"BRL","STL",3.5831405843073527e-05
"BRL","ORD",0.00026728564161901614
"CEC","ACV",1.4678598274684908e-07
"CEC","SFO",0.0003029702614793428
"CGI","STL",0.0003031170474620896
"CIU","DTW",0.0003031170474620895
"CKB","IAD",0.00030302440777765717
"CKB","MGW",9.263968443217895e-08
"CLM","BFI",0.0003031170474620894
"CMX","ORD",0.00030311704746208964
"DDC","LBL",1.852793688643579e-07
"DDC","DEN",0.00030293176809322524
"DUJ","FKL",9.263968443217895e-08
"DUJ","CLE",0.00030302440777765744
"EAU","ORD",0.00030311704746208964
"EKO","SLC",0.0003031170474620896
"EWB","MVY",0.00011290157331287254
"EWB","ACK",0.00019021547414921697
"FAY","DCA",1.971523917194982e-05
"FAY","ATL",0.00011994428901614736
"FAY","CLT",4.3309642735932275e-05
"FAY","IAD",0.00012018186935000769
"GGW","OLF",0.0003031170474620896
"GRI","AZA",3.7127189290371716e-06
"GRI","LAS",0.0001077125326656077
"GRI","DFW",0.00019169179586744458
"HOT","ELD",9.263968443217895e-08
"HOT","MEM",0.0002166061388725758
"HOT","DAL",8.643819916246576e-05
"HTS","PIE",2.5217970074815666e-06
"HTS","MYR",1.8609263959425424e-05
"HTS","CLT",0.00016798588754498054
"HTS","FLL",9.361464515422835e-05
"HTS","SFB",2.526870521916002e-05
"IRK","STL",0.0003031170474620896
"JMS","MSP",0.00030302440777765733
"JMS","DVL",9.263968443217895e-08
"LAR","DEN",0.0003031170474620896
"LBE","MYR",8.771201504998334e-06
"LBE","MCO",6.96269523035307e-05
"LBE","FLL",4.5451365760794355e-05
"LBE","DFW",0.00017932251148620256
"LBF","MCK",9.263968443217895e-08
"LBF","DEN",0.0003030244077776574
"LEB","BOS",0.00028610814512012905
"LEB","HPN",1.7162632375126198e-05
"LMT","PDX",6.53330863624194e-05
"LMT","SFO",0.00023778396109967007
"LNS","IAD",0.00030311704746208937
"LWT","HVR",9.263968443217895e-08
"LWT","BIL",0.0003030244077776574
"LYH","CLT",0.0003031170474620894
"MKG","ORD",0.00030311704746208964
"MLS","BIL",0.00045444397198205394
"MLS","GDV",0.0001510026856244517
"MSL","ATL",0.00030311704746208964
"OTH","PDX",6.53330863624194e-05
"OTH","SFO",0.00023778396109967007
"OWB","STL",0.00023495720759035015
"OWB","SFB",7.228239956038465e-05
"PIB","ATL",0.00030311704746208964
"PIH","SLC",0.0003031170474620896
"PIR","ATY",2.5213000907401903e-06
"PIR","CDR",2.7791905329653686e-07
"PIR","HON",2.5213000907401903e-06
"PIR","MSP",0.00015301316491486442
"PIR","DEN",0.0001561915883683654
"PLN","DTW",0.0003031170474620895
"RHI","MSP",0.00030302440777765733
"RHI","IMT",9.263968443217895e-08
"RKS","GCC",9.263968443217895e-08
"RKS","SLC",0.0001017784078576979
"RKS","DEN",0.00020124599991995948
"RUT","BOS",0.0003031170474620896
"SBP","LAX",0.00016891474314031162
"SBP","SFO",9.66343140128563e-05
"SBP","PHX",3.7567990308921674e-05
"SHR","DEN",0.0003031170474620896
"SLK","BOS",0.0003031170474620896
"SLN","MCI",0.00030311704746208953
"SMX","HNL",4.835159904846438e-05
"SMX","LAX",0.00018434516175911542
"SMX","LAS",7.042028665450972e-05
"TUP","ATL",0.0006060488155553149
"TUP","GLH",0.0003019127315644712
"UIN","STL",0.0003031170474620896
"VCT","IAH",0.0003031170474620894
"VLD","ATL",0.00030311704746208964
"WRL","CYS",0.0003031170474620896
"YKM","SEA",0.0003031170474620894
"ECN","ESB",1.0292649459601605e-05
"ECN","IST",0.00022337067140152647
"ECN","AYT",2.3699024591813288e-05
"ECN","GZT",2.9581917791859457e-07
"ECN","ADB",1.1258673126070553e-05
"ECN","SAW",2.7363997531044226e-05
"ECN","HTY",1.7375492627435603e-06
"ECN","TZX",6.63068683053017e-07
"ECN","ADA",4.92408761580048e-06
"RJL","MAD",0.00030311704746208953
"ANE","NCE",0.00024200789550080613
"ANE","LCY",6.110915196128335e-05
"JSY","ATH",0.0003031170474620894
"SOB","RIX",0.00030311704746208964
"CVU","FLW",5.0215704390120655e-06
"CVU","HOR",4.662641266830503e-05
"CVU","TER",0.00025146906435477237
"BNX","ZRH",0.00030311704746208953
"KSY","ESB",1.4827216592369096e-05
"KSY","SAW",3.792295904122612e-05
"KSY","IST",0.0002503882420228652
"KCM","SAW",4.216574725346046e-05
"KCM","IST",0.0002609726704029998
"AJI","ESB",2.0101988439898943e-05
"AJI","IST",0.0002830150590221906
"ADF","IST",0.0003031170474620891
"ISE","IST",0.0003031170474620891
"EDO","IST",0.0002609726704029998
"EDO","SAW",4.216574725346047e-05
"MRA","BEN",1.802393690430516e-06
"MRA","IST",0.0001567398779540188
"MRA","SFA",2.9307928453870883e-06
"MRA","CAI",4.897968397346537e-05
"MRA","AMM",3.908038966859243e-05
"MRA","HBE",4.201108428252111e-06
"MRA","CMN",3.054442430638302e-05
"MRA","TUN",2.1215423920296994e-05
"QUB","TIP",0.0003031170474620896
"GDT","SLX",1.3895952664826843e-07
"GDT","PLS",0.00030293176809322514
"GDT","XSC",1.3895952664826843e-07
"SLX","PLS",0.00030297808793544123
"SLX","GDT",1.3895952664826843e-07
"AZS","YYZ",0.00011287335198959855
"AZS","YUL",5.310318164297698e-05
"AZS","JFK",0.00013714051382951407
"PEU","TGU",0.0003031170474620897
"JAL","MEX",0.00030311704746208953
"JQE","PAC",0.0006061414552397468
"TTQ","SYQ",0.00030311704746208937
"TNO","SYQ",4.1262396142216206e-06
"TNO","LIR",0.00010927971694671027
"TNO","SJO",0.00019742149949087776
"PBP","NOB",0.00030311704746208937
"PJM","SYQ",4.5200026788468895e-06
"PJM","SJO",0.0003065390525840431
"PJM","GLF",1.3895952664826843e-07
"SYQ","TMU",8.806936567339475e-06
"SYQ","DRK",6.257483348327587e-06
"SYQ","MGA",0.0003655978656023061
"SYQ","TNO",6.14281145387793e-06
